# Water withdrawals by subsector,,,,,
sector,subsector,var1,var2,var3,unit_conv
NutsSeeds,NutsSeeds_NigerR,Water Withdrawal,Water Withdrawal|Irrigation,,1
NutsSeeds,NutsSeeds_SenegalR,Water Withdrawal,Water Withdrawal|Irrigation,,1
NutsSeeds,NutsSeedsTree_ArgColoR,Water Withdrawal,Water Withdrawal|Irrigation,,1
NutsSeeds,NutsSeedsTree_ArgCstN,Water Withdrawal,Water Withdrawal|Irrigation,,1
NutsSeeds,NutsSeedsTree_ArgCstS,Water Withdrawal,Water Withdrawal|Irrigation,,1
NutsSeeds,NutsSeedsTree_MarChiq,Water Withdrawal,Water Withdrawal|Irrigation,,1
NutsSeeds,NutsSeedsTree_NegroR,Water Withdrawal,Water Withdrawal|Irrigation,,1
NutsSeeds,NutsSeedsTree_Pampas,Water Withdrawal,Water Withdrawal|Irrigation,,1
NutsSeeds,NutsSeedsTree_RioLaPlata,Water Withdrawal,Water Withdrawal|Irrigation,,1
NutsSeeds,NutsSeedsTree_Salinas,Water Withdrawal,Water Withdrawal|Irrigation,,1
NutsSeeds,NutsSeeds_ArgCstN,Water Withdrawal,Water Withdrawal|Irrigation,,1
NutsSeeds,NutsSeeds_MarChiq,Water Withdrawal,Water Withdrawal|Irrigation,,1
NutsSeeds,NutsSeeds_Pampas,Water Withdrawal,Water Withdrawal|Irrigation,,1
NutsSeeds,NutsSeeds_RioLaPlata,Water Withdrawal,Water Withdrawal|Irrigation,,1
NutsSeeds,NutsSeeds_Salinas,Water Withdrawal,Water Withdrawal|Irrigation,,1
NutsSeeds,NutsSeedsTree_AusCstE,Water Withdrawal,Water Withdrawal|Irrigation,,1
NutsSeeds,NutsSeedsTree_AusCstS,Water Withdrawal,Water Withdrawal|Irrigation,,1
NutsSeeds,NutsSeedsTree_AusInt,Water Withdrawal,Water Withdrawal|Irrigation,,1
NutsSeeds,NutsSeedsTree_MurrayDrlg,Water Withdrawal,Water Withdrawal|Irrigation,,1
NutsSeeds,NutsSeeds_AusCstE,Water Withdrawal,Water Withdrawal|Irrigation,,1
NutsSeeds,NutsSeeds_AusCstN,Water Withdrawal,Water Withdrawal|Irrigation,,1
NutsSeeds,NutsSeeds_MurrayDrlg,Water Withdrawal,Water Withdrawal|Irrigation,,1
NutsSeeds,NutsSeedsTree_AmazonR,Water Withdrawal,Water Withdrawal|Irrigation,,1
NutsSeeds,NutsSeedsTree_BrzCstE,Water Withdrawal,Water Withdrawal|Irrigation,,1
NutsSeeds,NutsSeedsTree_BrzCstN,Water Withdrawal,Water Withdrawal|Irrigation,,1
NutsSeeds,NutsSeedsTree_BrzCstS,Water Withdrawal,Water Withdrawal|Irrigation,,1
NutsSeeds,NutsSeedsTree_ParnaibaR,Water Withdrawal,Water Withdrawal|Irrigation,,1
NutsSeeds,NutsSeedsTree_SaoFrancR,Water Withdrawal,Water Withdrawal|Irrigation,,1
NutsSeeds,NutsSeedsTree_TocantinsR,Water Withdrawal,Water Withdrawal|Irrigation,,1
NutsSeeds,NutsSeeds_BrzCstE,Water Withdrawal,Water Withdrawal|Irrigation,,1
NutsSeeds,NutsSeeds_BrzCstS,Water Withdrawal,Water Withdrawal|Irrigation,,1
NutsSeeds,NutsSeeds_SaoFrancR,Water Withdrawal,Water Withdrawal|Irrigation,,1
NutsSeeds,NutsSeeds_TocantinsR,Water Withdrawal,Water Withdrawal|Irrigation,,1
NutsSeeds,NutsSeedsTree_Caribbean,Water Withdrawal,Water Withdrawal|Irrigation,,1
NutsSeeds,NutsSeedsTree_CntAmer,Water Withdrawal,Water Withdrawal|Irrigation,,1
NutsSeeds,NutsSeedsTree_GrijUsuR,Water Withdrawal,Water Withdrawal|Irrigation,,1
NutsSeeds,NutsSeedsTree_YucatanP,Water Withdrawal,Water Withdrawal|Irrigation,,1
NutsSeeds,NutsSeedsTree_AmuDaryaR,Water Withdrawal,Water Withdrawal|Irrigation,,1
NutsSeeds,NutsSeedsTree_AmurR,Water Withdrawal,Water Withdrawal|Irrigation,,1
NutsSeeds,NutsSeedsTree_BlackSeaS,Water Withdrawal,Water Withdrawal|Irrigation,,1
NutsSeeds,NutsSeedsTree_CaspianE,Water Withdrawal,Water Withdrawal|Irrigation,,1
NutsSeeds,NutsSeedsTree_CaspianNE,Water Withdrawal,Water Withdrawal|Irrigation,,1
NutsSeeds,NutsSeedsTree_CaspianSW,Water Withdrawal,Water Withdrawal|Irrigation,,1
NutsSeeds,NutsSeedsTree_Gobi,Water Withdrawal,Water Withdrawal|Irrigation,,1
NutsSeeds,NutsSeedsTree_LBalkash,Water Withdrawal,Water Withdrawal|Irrigation,,1
NutsSeeds,NutsSeedsTree_ObR,Water Withdrawal,Water Withdrawal|Irrigation,,1
NutsSeeds,NutsSeedsTree_SyrDaryaR,Water Withdrawal,Water Withdrawal|Irrigation,,1
NutsSeeds,NutsSeedsTree_UralR,Water Withdrawal,Water Withdrawal|Irrigation,,1
NutsSeeds,NutsSeedsTree_VolgaR,Water Withdrawal,Water Withdrawal|Irrigation,,1
NutsSeeds,NutsSeedsTree_YeniseiR,Water Withdrawal,Water Withdrawal|Irrigation,,1
NutsSeeds,NutsSeedsTree_BoHai,Water Withdrawal,Water Withdrawal|Irrigation,,1
NutsSeeds,NutsSeedsTree_ChinaCst,Water Withdrawal,Water Withdrawal|Irrigation,,1
NutsSeeds,NutsSeedsTree_GangesR,Water Withdrawal,Water Withdrawal|Irrigation,,1
NutsSeeds,NutsSeedsTree_Hainan,Water Withdrawal,Water Withdrawal|Irrigation,,1
NutsSeeds,NutsSeedsTree_Hong,Water Withdrawal,Water Withdrawal|Irrigation,,1
NutsSeeds,NutsSeedsTree_HuangHeR,Water Withdrawal,Water Withdrawal|Irrigation,,1
NutsSeeds,NutsSeedsTree_IrrawaddyR,Water Withdrawal,Water Withdrawal|Irrigation,,1
NutsSeeds,NutsSeedsTree_Mekong,Water Withdrawal,Water Withdrawal|Irrigation,,1
NutsSeeds,NutsSeedsTree_RusCstSE,Water Withdrawal,Water Withdrawal|Irrigation,,1
NutsSeeds,NutsSeedsTree_SChinaSea,Water Withdrawal,Water Withdrawal|Irrigation,,1
NutsSeeds,NutsSeedsTree_Salween,Water Withdrawal,Water Withdrawal|Irrigation,,1
NutsSeeds,NutsSeedsTree_Tarim,Water Withdrawal,Water Withdrawal|Irrigation,,1
NutsSeeds,NutsSeedsTree_XunJiang,Water Withdrawal,Water Withdrawal|Irrigation,,1
NutsSeeds,NutsSeedsTree_Yangtze,Water Withdrawal,Water Withdrawal|Irrigation,,1
NutsSeeds,NutsSeedsTree_ZiyaHe,Water Withdrawal,Water Withdrawal|Irrigation,,1
NutsSeeds,NutsSeeds_AmurR,Water Withdrawal,Water Withdrawal|Irrigation,,1
NutsSeeds,NutsSeeds_BoHai,Water Withdrawal,Water Withdrawal|Irrigation,,1
NutsSeeds,NutsSeeds_ChinaCst,Water Withdrawal,Water Withdrawal|Irrigation,,1
NutsSeeds,NutsSeeds_Gobi,Water Withdrawal,Water Withdrawal|Irrigation,,1
NutsSeeds,NutsSeeds_Hainan,Water Withdrawal,Water Withdrawal|Irrigation,,1
NutsSeeds,NutsSeeds_Hong,Water Withdrawal,Water Withdrawal|Irrigation,,1
NutsSeeds,NutsSeeds_HuangHeR,Water Withdrawal,Water Withdrawal|Irrigation,,1
NutsSeeds,NutsSeeds_IrrawaddyR,Water Withdrawal,Water Withdrawal|Irrigation,,1
NutsSeeds,NutsSeeds_Mekong,Water Withdrawal,Water Withdrawal|Irrigation,,1
NutsSeeds,NutsSeeds_RusCstSE,Water Withdrawal,Water Withdrawal|Irrigation,,1
NutsSeeds,NutsSeeds_SChinaSea,Water Withdrawal,Water Withdrawal|Irrigation,,1
NutsSeeds,NutsSeeds_Salween,Water Withdrawal,Water Withdrawal|Irrigation,,1
NutsSeeds,NutsSeeds_XunJiang,Water Withdrawal,Water Withdrawal|Irrigation,,1
NutsSeeds,NutsSeeds_Yangtze,Water Withdrawal,Water Withdrawal|Irrigation,,1
NutsSeeds,NutsSeeds_ZiyaHe,Water Withdrawal,Water Withdrawal|Irrigation,,1
NutsSeeds,NutsSeedsTree_AdrBlkSea,Water Withdrawal,Water Withdrawal|Irrigation,,1
NutsSeeds,NutsSeedsTree_DanubeR,Water Withdrawal,Water Withdrawal|Irrigation,,1
NutsSeeds,NutsSeedsTree_ElbeR,Water Withdrawal,Water Withdrawal|Irrigation,,1
NutsSeeds,NutsSeedsTree_OderR,Water Withdrawal,Water Withdrawal|Irrigation,,1
NutsSeeds,NutsSeedsTree_WislaR,Water Withdrawal,Water Withdrawal|Irrigation,,1
NutsSeeds,NutsSeedsTree_DnkGrmCst,Water Withdrawal,Water Withdrawal|Irrigation,,1
NutsSeeds,NutsSeedsTree_DouroR,Water Withdrawal,Water Withdrawal|Irrigation,,1
NutsSeeds,NutsSeedsTree_EbroR,Water Withdrawal,Water Withdrawal|Irrigation,,1
NutsSeeds,NutsSeedsTree_EmsWeserR,Water Withdrawal,Water Withdrawal|Irrigation,,1
NutsSeeds,NutsSeedsTree_FranceCstS,Water Withdrawal,Water Withdrawal|Irrigation,,1
NutsSeeds,NutsSeedsTree_FranceCstW,Water Withdrawal,Water Withdrawal|Irrigation,,1
NutsSeeds,NutsSeedsTree_Gironde,Water Withdrawal,Water Withdrawal|Irrigation,,1
NutsSeeds,NutsSeedsTree_GuadalqR,Water Withdrawal,Water Withdrawal|Irrigation,,1
NutsSeeds,NutsSeedsTree_GuadianaR,Water Withdrawal,Water Withdrawal|Irrigation,,1
NutsSeeds,NutsSeedsTree_IberiaCst,Water Withdrawal,Water Withdrawal|Irrigation,,1
NutsSeeds,NutsSeedsTree_ItalyCstE,Water Withdrawal,Water Withdrawal|Irrigation,,1
NutsSeeds,NutsSeedsTree_ItalyCstW,Water Withdrawal,Water Withdrawal|Irrigation,,1
NutsSeeds,NutsSeedsTree_LoireR,Water Withdrawal,Water Withdrawal|Irrigation,,1
NutsSeeds,NutsSeedsTree_MeditIsl,Water Withdrawal,Water Withdrawal|Irrigation,,1
NutsSeeds,NutsSeedsTree_PoR,Water Withdrawal,Water Withdrawal|Irrigation,,1
NutsSeeds,NutsSeedsTree_RhineR,Water Withdrawal,Water Withdrawal|Irrigation,,1
NutsSeeds,NutsSeedsTree_RhoneR,Water Withdrawal,Water Withdrawal|Irrigation,,1
NutsSeeds,NutsSeedsTree_ScheldtR,Water Withdrawal,Water Withdrawal|Irrigation,,1
NutsSeeds,NutsSeedsTree_SeineR,Water Withdrawal,Water Withdrawal|Irrigation,,1
NutsSeeds,NutsSeedsTree_SpainCstSE,Water Withdrawal,Water Withdrawal|Irrigation,,1
NutsSeeds,NutsSeedsTree_TagusR,Water Withdrawal,Water Withdrawal|Irrigation,,1
NutsSeeds,NutsSeedsTree_TiberR,Water Withdrawal,Water Withdrawal|Irrigation,,1
NutsSeeds,NutsSeedsTree_BlackSeaN,Water Withdrawal,Water Withdrawal|Irrigation,,1
NutsSeeds,NutsSeedsTree_DniesterR,Water Withdrawal,Water Withdrawal|Irrigation,,1
NutsSeeds,NutsSeedsTree_EJrdnSyr,Water Withdrawal,Water Withdrawal|Irrigation,,1
NutsSeeds,NutsSeedsTree_TigrEuphR,Water Withdrawal,Water Withdrawal|Irrigation,,1
NutsSeeds,NutsSeeds_TigrEuphR,Water Withdrawal,Water Withdrawal|Irrigation,,1
NutsSeeds,NutsSeedsTree_BengalW,Water Withdrawal,Water Withdrawal|Irrigation,,1
NutsSeeds,NutsSeedsTree_BrahmaniR,Water Withdrawal,Water Withdrawal|Irrigation,,1
NutsSeeds,NutsSeedsTree_CauveryR,Water Withdrawal,Water Withdrawal|Irrigation,,1
NutsSeeds,NutsSeedsTree_GodavariR,Water Withdrawal,Water Withdrawal|Irrigation,,1
NutsSeeds,NutsSeedsTree_IndCstE,Water Withdrawal,Water Withdrawal|Irrigation,,1
NutsSeeds,NutsSeedsTree_IndCstNE,Water Withdrawal,Water Withdrawal|Irrigation,,1
NutsSeeds,NutsSeedsTree_IndCstS,Water Withdrawal,Water Withdrawal|Irrigation,,1
NutsSeeds,NutsSeedsTree_IndCstW,Water Withdrawal,Water Withdrawal|Irrigation,,1
NutsSeeds,NutsSeedsTree_IndusR,Water Withdrawal,Water Withdrawal|Irrigation,,1
NutsSeeds,NutsSeedsTree_KrishnaR,Water Withdrawal,Water Withdrawal|Irrigation,,1
NutsSeeds,NutsSeedsTree_MahanadiR,Water Withdrawal,Water Withdrawal|Irrigation,,1
NutsSeeds,NutsSeedsTree_MahiR,Water Withdrawal,Water Withdrawal|Irrigation,,1
NutsSeeds,NutsSeedsTree_NarmadaR,Water Withdrawal,Water Withdrawal|Irrigation,,1
NutsSeeds,NutsSeedsTree_PennarR,Water Withdrawal,Water Withdrawal|Irrigation,,1
NutsSeeds,NutsSeedsTree_SabarmatiR,Water Withdrawal,Water Withdrawal|Irrigation,,1
NutsSeeds,NutsSeedsTree_TaptiR,Water Withdrawal,Water Withdrawal|Irrigation,,1
NutsSeeds,NutsSeeds_BengalW,Water Withdrawal,Water Withdrawal|Irrigation,,1
NutsSeeds,NutsSeeds_BrahmaniR,Water Withdrawal,Water Withdrawal|Irrigation,,1
NutsSeeds,NutsSeeds_CauveryR,Water Withdrawal,Water Withdrawal|Irrigation,,1
NutsSeeds,NutsSeeds_GangesR,Water Withdrawal,Water Withdrawal|Irrigation,,1
NutsSeeds,NutsSeeds_GodavariR,Water Withdrawal,Water Withdrawal|Irrigation,,1
NutsSeeds,NutsSeeds_IndCstE,Water Withdrawal,Water Withdrawal|Irrigation,,1
NutsSeeds,NutsSeeds_IndCstNE,Water Withdrawal,Water Withdrawal|Irrigation,,1
NutsSeeds,NutsSeeds_IndCstS,Water Withdrawal,Water Withdrawal|Irrigation,,1
NutsSeeds,NutsSeeds_IndCstW,Water Withdrawal,Water Withdrawal|Irrigation,,1
NutsSeeds,NutsSeeds_IndusR,Water Withdrawal,Water Withdrawal|Irrigation,,1
NutsSeeds,NutsSeeds_KrishnaR,Water Withdrawal,Water Withdrawal|Irrigation,,1
NutsSeeds,NutsSeeds_MahanadiR,Water Withdrawal,Water Withdrawal|Irrigation,,1
NutsSeeds,NutsSeeds_MahiR,Water Withdrawal,Water Withdrawal|Irrigation,,1
NutsSeeds,NutsSeeds_NarmadaR,Water Withdrawal,Water Withdrawal|Irrigation,,1
NutsSeeds,NutsSeeds_PennarR,Water Withdrawal,Water Withdrawal|Irrigation,,1
NutsSeeds,NutsSeeds_SabarmatiR,Water Withdrawal,Water Withdrawal|Irrigation,,1
NutsSeeds,NutsSeeds_TaptiR,Water Withdrawal,Water Withdrawal|Irrigation,,1
NutsSeeds,NutsSeedsTree_Japan,Water Withdrawal,Water Withdrawal|Irrigation,,1
NutsSeeds,NutsSeedsTree_Taiwan,Water Withdrawal,Water Withdrawal|Irrigation,,1
NutsSeeds,NutsSeedsTree_California,Water Withdrawal,Water Withdrawal|Irrigation,,1
NutsSeeds,NutsSeedsTree_MexBaja,Water Withdrawal,Water Withdrawal|Irrigation,,1
NutsSeeds,NutsSeedsTree_MexCstNW,Water Withdrawal,Water Withdrawal|Irrigation,,1
NutsSeeds,NutsSeedsTree_MexCstW,Water Withdrawal,Water Withdrawal|Irrigation,,1
NutsSeeds,NutsSeedsTree_MexGulf,Water Withdrawal,Water Withdrawal|Irrigation,,1
NutsSeeds,NutsSeedsTree_MexInt,Water Withdrawal,Water Withdrawal|Irrigation,,1
NutsSeeds,NutsSeedsTree_Papaloapan,Water Withdrawal,Water Withdrawal|Irrigation,,1
NutsSeeds,NutsSeedsTree_RioBalsas,Water Withdrawal,Water Withdrawal|Irrigation,,1
NutsSeeds,NutsSeedsTree_RioGrande,Water Withdrawal,Water Withdrawal|Irrigation,,1
NutsSeeds,NutsSeedsTree_RioLerma,Water Withdrawal,Water Withdrawal|Irrigation,,1
NutsSeeds,NutsSeedsTree_RioVerde,Water Withdrawal,Water Withdrawal|Irrigation,,1
NutsSeeds,NutsSeedsTree_Tehuantpc,Water Withdrawal,Water Withdrawal|Irrigation,,1
NutsSeeds,NutsSeedsTree_UsaColoRS,Water Withdrawal,Water Withdrawal|Irrigation,,1
NutsSeeds,NutsSeedsTree_ArabianP,Water Withdrawal,Water Withdrawal|Irrigation,,1
NutsSeeds,NutsSeedsTree_ArabianSea,Water Withdrawal,Water Withdrawal|Irrigation,,1
NutsSeeds,NutsSeedsTree_DeadSea,Water Withdrawal,Water Withdrawal|Irrigation,,1
NutsSeeds,NutsSeedsTree_FarahrudR,Water Withdrawal,Water Withdrawal|Irrigation,,1
NutsSeeds,NutsSeedsTree_HamuMashR,Water Withdrawal,Water Withdrawal|Irrigation,,1
NutsSeeds,NutsSeedsTree_Helmand,Water Withdrawal,Water Withdrawal|Irrigation,,1
NutsSeeds,NutsSeedsTree_Iran,Water Withdrawal,Water Withdrawal|Irrigation,,1
NutsSeeds,NutsSeedsTree_PersianGulf,Water Withdrawal,Water Withdrawal|Irrigation,,1
NutsSeeds,NutsSeedsTree_RedSeaE,Water Withdrawal,Water Withdrawal|Irrigation,,1
NutsSeeds,NutsSeedsTree_SinaiP,Water Withdrawal,Water Withdrawal|Irrigation,,1
NutsSeeds,NutsSeeds_ArabianP,Water Withdrawal,Water Withdrawal|Irrigation,,1
NutsSeeds,NutsSeeds_CaspianSW,Water Withdrawal,Water Withdrawal|Irrigation,,1
NutsSeeds,NutsSeeds_DeadSea,Water Withdrawal,Water Withdrawal|Irrigation,,1
NutsSeeds,NutsSeeds_EJrdnSyr,Water Withdrawal,Water Withdrawal|Irrigation,,1
NutsSeeds,NutsSeeds_RedSeaE,Water Withdrawal,Water Withdrawal|Irrigation,,1
NutsSeeds,NutsSeedsTree_AfrCstSSW,Water Withdrawal,Water Withdrawal|Irrigation,,1
NutsSeeds,NutsSeedsTree_OrangeR,Water Withdrawal,Water Withdrawal|Irrigation,,1
NutsSeeds,NutsSeeds_AfrCstS,Water Withdrawal,Water Withdrawal|Irrigation,,1
NutsSeeds,NutsSeeds_AfrCstSSW,Water Withdrawal,Water Withdrawal|Irrigation,,1
NutsSeeds,NutsSeeds_OrangeR,Water Withdrawal,Water Withdrawal|Irrigation,,1
NutsSeeds,NutsSeedsTree_ChileCstN,Water Withdrawal,Water Withdrawal|Irrigation,,1
NutsSeeds,NutsSeedsTree_ChileCstS,Water Withdrawal,Water Withdrawal|Irrigation,,1
NutsSeeds,NutsSeedsTree_ColEcuaCst,Water Withdrawal,Water Withdrawal|Irrigation,,1
NutsSeeds,NutsSeedsTree_LaPuna,Water Withdrawal,Water Withdrawal|Irrigation,,1
NutsSeeds,NutsSeedsTree_PeruCst,Water Withdrawal,Water Withdrawal|Irrigation,,1
NutsSeeds,NutsSeedsTree_Korea,Water Withdrawal,Water Withdrawal|Irrigation,,1
NutsSeeds,NutsSeedsTree_BengalBay,Water Withdrawal,Water Withdrawal|Irrigation,,1
NutsSeeds,NutsSeedsTree_BorneoCstN,Water Withdrawal,Water Withdrawal|Irrigation,,1
NutsSeeds,NutsSeedsTree_ChaoPhrR,Water Withdrawal,Water Withdrawal|Irrigation,,1
NutsSeeds,NutsSeedsTree_MalaysiaP,Water Withdrawal,Water Withdrawal|Irrigation,,1
NutsSeeds,NutsSeedsTree_SittaungR,Water Withdrawal,Water Withdrawal|Irrigation,,1
NutsSeeds,NutsSeedsTree_ThaiGulf,Water Withdrawal,Water Withdrawal|Irrigation,,1
NutsSeeds,NutsSeedsTree_VietnamCst,Water Withdrawal,Water Withdrawal|Irrigation,,1
NutsSeeds,NutsSeeds_BengalBay,Water Withdrawal,Water Withdrawal|Irrigation,,1
NutsSeeds,NutsSeeds_MalaysiaP,Water Withdrawal,Water Withdrawal|Irrigation,,1
NutsSeeds,NutsSeeds_SittaungR,Water Withdrawal,Water Withdrawal|Irrigation,,1
NutsSeeds,NutsSeedsTree_ArkWhtRedR,Water Withdrawal,Water Withdrawal|Irrigation,,1
NutsSeeds,NutsSeedsTree_FraserR,Water Withdrawal,Water Withdrawal|Irrigation,,1
NutsSeeds,NutsSeedsTree_GreatBasin,Water Withdrawal,Water Withdrawal|Irrigation,,1
NutsSeeds,NutsSeedsTree_GreatLakes,Water Withdrawal,Water Withdrawal|Irrigation,,1
NutsSeeds,NutsSeedsTree_MissouriR,Water Withdrawal,Water Withdrawal|Irrigation,,1
NutsSeeds,NutsSeedsTree_MissppRN,Water Withdrawal,Water Withdrawal|Irrigation,,1
NutsSeeds,NutsSeedsTree_MissppRS,Water Withdrawal,Water Withdrawal|Irrigation,,1
NutsSeeds,NutsSeedsTree_NelsonR,Water Withdrawal,Water Withdrawal|Irrigation,,1
NutsSeeds,NutsSeedsTree_OhioR,Water Withdrawal,Water Withdrawal|Irrigation,,1
NutsSeeds,NutsSeedsTree_TennR,Water Withdrawal,Water Withdrawal|Irrigation,,1
NutsSeeds,NutsSeedsTree_TexasCst,Water Withdrawal,Water Withdrawal|Irrigation,,1
NutsSeeds,NutsSeedsTree_UsaColoRN,Water Withdrawal,Water Withdrawal|Irrigation,,1
NutsSeeds,NutsSeedsTree_UsaCstE,Water Withdrawal,Water Withdrawal|Irrigation,,1
NutsSeeds,NutsSeedsTree_UsaCstNE,Water Withdrawal,Water Withdrawal|Irrigation,,1
NutsSeeds,NutsSeedsTree_UsaCstSE,Water Withdrawal,Water Withdrawal|Irrigation,,1
NutsSeeds,NutsSeedsTree_UsaPacNW,Water Withdrawal,Water Withdrawal|Irrigation,,1
NutsSeeds,NutsSeeds_ArkWhtRedR,Water Withdrawal,Water Withdrawal|Irrigation,,1
NutsSeeds,NutsSeeds_MissppRS,Water Withdrawal,Water Withdrawal|Irrigation,,1
NutsSeeds,NutsSeeds_RioGrande,Water Withdrawal,Water Withdrawal|Irrigation,,1
NutsSeeds,NutsSeeds_TexasCst,Water Withdrawal,Water Withdrawal|Irrigation,,1
NutsSeeds,NutsSeeds_UsaCstE,Water Withdrawal,Water Withdrawal|Irrigation,,1
NutsSeeds,NutsSeeds_UsaCstSE,Water Withdrawal,Water Withdrawal|Irrigation,,1
OilCrop,OilCropTree_AfrCstNE,Water Withdrawal,Water Withdrawal|Irrigation,,1
OilCrop,OilCropTree_ShebJubR,Water Withdrawal,Water Withdrawal|Irrigation,,1
OilCrop,OilCrop_AfrCstE,Water Withdrawal,Water Withdrawal|Irrigation,,1
OilCrop,OilCrop_AfrCstNE,Water Withdrawal,Water Withdrawal|Irrigation,,1
OilCrop,OilCrop_LChad,Water Withdrawal,Water Withdrawal|Irrigation,,1
OilCrop,OilCrop_NileR,Water Withdrawal,Water Withdrawal|Irrigation,,1
OilCrop,OilCrop_RiftValley,Water Withdrawal,Water Withdrawal|Irrigation,,1
OilCrop,OilCrop_ShebJubR,Water Withdrawal,Water Withdrawal|Irrigation,,1
OilCrop,OilCropTree_AfrCstNW,Water Withdrawal,Water Withdrawal|Irrigation,,1
OilCrop,OilCropTree_AfrIntN,Water Withdrawal,Water Withdrawal|Irrigation,,1
OilCrop,OilCropTree_MeditE,Water Withdrawal,Water Withdrawal|Irrigation,,1
OilCrop,OilCropTree_MeditS,Water Withdrawal,Water Withdrawal|Irrigation,,1
OilCrop,OilCropTree_NileR,Water Withdrawal,Water Withdrawal|Irrigation,,1
OilCrop,OilCropTree_SinaiP,Water Withdrawal,Water Withdrawal|Irrigation,,1
OilCrop,OilCrop_AfrCstNW,Water Withdrawal,Water Withdrawal|Irrigation,,1
OilCrop,OilCrop_AfrIntN,Water Withdrawal,Water Withdrawal|Irrigation,,1
OilCrop,OilCrop_MeditE,Water Withdrawal,Water Withdrawal|Irrigation,,1
OilCrop,OilCrop_MeditS,Water Withdrawal,Water Withdrawal|Irrigation,,1
OilCrop,OilCrop_SinaiP,Water Withdrawal,Water Withdrawal|Irrigation,,1
OilCrop,OilCrop_AfrCstS,Water Withdrawal,Water Withdrawal|Irrigation,,1
OilCrop,OilCrop_AfrCstSE,Water Withdrawal,Water Withdrawal|Irrigation,,1
OilCrop,OilCrop_AfrIntS,Water Withdrawal,Water Withdrawal|Irrigation,,1
OilCrop,OilCrop_AngolaCst,Water Withdrawal,Water Withdrawal|Irrigation,,1
OilCrop,OilCrop_CongoR,Water Withdrawal,Water Withdrawal|Irrigation,,1
OilCrop,OilCrop_LimpopoR,Water Withdrawal,Water Withdrawal|Irrigation,,1
OilCrop,OilCrop_ZambeziR,Water Withdrawal,Water Withdrawal|Irrigation,,1
OilCrop,OilCrop_AfrCstW,Water Withdrawal,Water Withdrawal|Irrigation,,1
OilCrop,OilCrop_GuineaGulf,Water Withdrawal,Water Withdrawal|Irrigation,,1
OilCrop,OilCrop_NigerR,Water Withdrawal,Water Withdrawal|Irrigation,,1
OilCrop,OilCrop_SenegalR,Water Withdrawal,Water Withdrawal|Irrigation,,1
OilCrop,OilCrop_VoltaR,Water Withdrawal,Water Withdrawal|Irrigation,,1
OilCrop,OilCropTree_ArgColoR,Water Withdrawal,Water Withdrawal|Irrigation,,1
OilCrop,OilCropTree_ArgCstN,Water Withdrawal,Water Withdrawal|Irrigation,,1
OilCrop,OilCropTree_ArgCstS,Water Withdrawal,Water Withdrawal|Irrigation,,1
OilCrop,OilCropTree_ChileCstS,Water Withdrawal,Water Withdrawal|Irrigation,,1
OilCrop,OilCropTree_MarChiq,Water Withdrawal,Water Withdrawal|Irrigation,,1
OilCrop,OilCropTree_NegroR,Water Withdrawal,Water Withdrawal|Irrigation,,1
OilCrop,OilCropTree_Pampas,Water Withdrawal,Water Withdrawal|Irrigation,,1
OilCrop,OilCropTree_Patagonia,Water Withdrawal,Water Withdrawal|Irrigation,,1
OilCrop,OilCropTree_RioLaPlata,Water Withdrawal,Water Withdrawal|Irrigation,,1
OilCrop,OilCropTree_Salinas,Water Withdrawal,Water Withdrawal|Irrigation,,1
OilCrop,OilCrop_ArgColoR,Water Withdrawal,Water Withdrawal|Irrigation,,1
OilCrop,OilCrop_ArgCstN,Water Withdrawal,Water Withdrawal|Irrigation,,1
OilCrop,OilCrop_ArgCstS,Water Withdrawal,Water Withdrawal|Irrigation,,1
OilCrop,OilCrop_ChileCstS,Water Withdrawal,Water Withdrawal|Irrigation,,1
OilCrop,OilCrop_MarChiq,Water Withdrawal,Water Withdrawal|Irrigation,,1
OilCrop,OilCrop_NegroR,Water Withdrawal,Water Withdrawal|Irrigation,,1
OilCrop,OilCrop_Pampas,Water Withdrawal,Water Withdrawal|Irrigation,,1
OilCrop,OilCrop_Patagonia,Water Withdrawal,Water Withdrawal|Irrigation,,1
OilCrop,OilCrop_RioLaPlata,Water Withdrawal,Water Withdrawal|Irrigation,,1
OilCrop,OilCrop_Salinas,Water Withdrawal,Water Withdrawal|Irrigation,,1
OilCrop,OilCropTree_AusCstE,Water Withdrawal,Water Withdrawal|Irrigation,,1
OilCrop,OilCropTree_AusCstS,Water Withdrawal,Water Withdrawal|Irrigation,,1
OilCrop,OilCropTree_AusCstW,Water Withdrawal,Water Withdrawal|Irrigation,,1
OilCrop,OilCropTree_AusInt,Water Withdrawal,Water Withdrawal|Irrigation,,1
OilCrop,OilCropTree_MurrayDrlg,Water Withdrawal,Water Withdrawal|Irrigation,,1
OilCrop,OilCropTree_Tasmania,Water Withdrawal,Water Withdrawal|Irrigation,,1
OilCrop,OilCrop_AusCstE,Water Withdrawal,Water Withdrawal|Irrigation,,1
OilCrop,OilCrop_AusCstS,Water Withdrawal,Water Withdrawal|Irrigation,,1
OilCrop,OilCrop_AusCstW,Water Withdrawal,Water Withdrawal|Irrigation,,1
OilCrop,OilCrop_MurrayDrlg,Water Withdrawal,Water Withdrawal|Irrigation,,1
OilCrop,OilCrop_NewZealand,Water Withdrawal,Water Withdrawal|Irrigation,,1
