"Model","Scenario","Region","Variable","Unit","2005","2010","2015","2020","2025","2030","2035","2040","2045","2050","2055","2060","2065","2070","2075","2080","2085","2090","2095","2100"
"GCAM 7.0","Reference","Argentina","Emissions|Kyoto Gases|Energy|Supply|Electricity","Mt CO2-equiv/yr",31.3925067781744,43.7681769689854,52.0108140825798,49.243523772478,58.1282508735583,66.1140231996117,73.6571843502168,79.5175523860336,83.0402360565223,86.610147972076,0,0,0,0,0,0,0,0,0,0
"GCAM 7.0","Reference","Australia_NZ","Emissions|Kyoto Gases|Energy|Supply|Electricity","Mt CO2-equiv/yr",214.096182933014,218.381212438512,195.790440910334,206.838269565094,220.946760410076,234.758297114403,243.662501602435,247.528241574089,254.617782982045,253.716155222922,0,0,0,0,0,0,0,0,0,0
"GCAM 7.0","Reference","Brazil","Emissions|Kyoto Gases|Energy|Supply|Electricity","Mt CO2-equiv/yr",20.0571113544732,25.4249088475822,61.6071571409456,61.2651889929903,86.5996514701674,119.150197260308,151.808977005359,179.145048636604,202.600812795601,219.623177589517,0,0,0,0,0,0,0,0,0,0
"GCAM 7.0","Reference","Canada","Emissions|Kyoto Gases|Energy|Supply|Electricity","Mt CO2-equiv/yr",127.644364270415,112.932357031524,103.559628063911,110.334305683315,121.967184366431,135.398522317981,146.783733836534,155.877364277063,164.905422190296,168.231186058007,0,0,0,0,0,0,0,0,0,0
"GCAM 7.0","Reference","Central America and Caribbean","Emissions|Kyoto Gases|Energy|Supply|Electricity","Mt CO2-equiv/yr",44.2942850743087,48.8542383213085,52.2221961743238,57.8731986117245,61.1189088290744,66.3951538556922,72.9436192323327,78.2686340451035,82.4906031671928,88.110658230659,0,0,0,0,0,0,0,0,0,0
"GCAM 7.0","Reference","Central Asia","Emissions|Kyoto Gases|Energy|Supply|Electricity","Mt CO2-equiv/yr",148.270012242354,146.762307814275,190.874401917635,205.820345846422,226.291208019214,247.06669177842,260.516912744055,268.325385702461,269.306990638953,266.887690000581,0,0,0,0,0,0,0,0,0,0
"GCAM 7.0","Reference","China","Emissions|Kyoto Gases|Energy|Supply|Electricity","Mt CO2-equiv/yr",2463.73009661964,3542.1394131599,4316.83442437117,4923.07390665229,5552.65486218648,5910.62626690363,6002.24179419199,5916.39739801638,5763.88472074191,5499.50812030008,0,0,0,0,0,0,0,0,0,0
"GCAM 7.0","Reference","Colombia","Emissions|Kyoto Gases|Energy|Supply|Electricity","Mt CO2-equiv/yr",6.6051127357352,10.8638399684037,16.8226911890013,19.6414824428051,27.1402050279275,34.757097713711,42.7669941194354,50.6275063657062,57.8778297894709,65.1819480085919,0,0,0,0,0,0,0,0,0,0
"GCAM 7.0","Reference","EU-12","Emissions|Kyoto Gases|Energy|Supply|Electricity","Mt CO2-equiv/yr",313.572389967038,309.310514627046,274.138586229741,314.421474496456,339.256684925072,361.568571841985,376.563627382345,383.796180312761,389.012656680727,385.254522667663,0,0,0,0,0,0,0,0,0,0
"GCAM 7.0","Reference","EU-15","Emissions|Kyoto Gases|Energy|Supply|Electricity","Mt CO2-equiv/yr",997.22002659791,870.494226791869,742.429626192486,777.654530666378,793.9245074772,830.281464414999,860.2332447883,878.863551963504,942.403282302147,947.742374012947,0,0,0,0,0,0,0,0,0,0
"GCAM 7.0","Reference","Europe_Eastern","Emissions|Kyoto Gases|Energy|Supply|Electricity","Mt CO2-equiv/yr",101.684618040693,111.645142332647,90.6032490680672,93.7065164223795,99.2882267318702,105.554938321304,109.837144255107,113.044133527897,114.186602909539,114.097180704967,0,0,0,0,0,0,0,0,0,0
"GCAM 7.0","Reference","Europe_Non_EU","Emissions|Kyoto Gases|Energy|Supply|Electricity","Mt CO2-equiv/yr",126.367483182228,154.624818087166,170.796878514185,177.632374063692,197.64809494852,219.758888008356,236.200617772399,247.667411634969,259.375280490162,264.666319890266,0,0,0,0,0,0,0,0,0,0
"GCAM 7.0","Reference","European Free Trade Association","Emissions|Kyoto Gases|Energy|Supply|Electricity","Mt CO2-equiv/yr",0.747334261722871,1.56794298668794,0.46745981001285,1.06580015899243,1.66234032684535,2.41886500476328,3.29218262043892,4.24457957140462,5.22914681773898,6.31478456359393,0,0,0,0,0,0,0,0,0,0
"GCAM 7.0","Reference","India","Emissions|Kyoto Gases|Energy|Supply|Electricity","Mt CO2-equiv/yr",593.560688202526,833.487677606798,1126.2242455604,1538.52341331734,2073.61756685253,2561.26714752473,3050.3329185385,3513.0570554766,3915.28435758291,4274.15957734453,0,0,0,0,0,0,0,0,0,0
"GCAM 7.0","Reference","Indonesia","Emissions|Kyoto Gases|Energy|Supply|Electricity","Mt CO2-equiv/yr",94.6215250952343,125.247661459535,176.5934871614,224.768666093184,278.978304913578,345.330115361998,413.307233772091,481.714204951528,548.314135695656,604.608377156582,0,0,0,0,0,0,0,0,0,0
"GCAM 7.0","Reference","Japan","Emissions|Kyoto Gases|Energy|Supply|Electricity","Mt CO2-equiv/yr",441.948099723156,459.744469394422,526.253315754094,543.402773697053,542.78487984561,543.216927404389,530.811707403194,510.998186182708,491.536379276473,465.288570710205,0,0,0,0,0,0,0,0,0,0
"GCAM 7.0","Reference","Mexico","Emissions|Kyoto Gases|Energy|Supply|Electricity","Mt CO2-equiv/yr",125.099025954756,123.76543070369,126.727115970489,125.949310259867,141.082255207536,162.13316750542,185.038948277358,206.509865651417,228.500254824579,246.954193506611,0,0,0,0,0,0,0,0,0,0
"GCAM 7.0","Reference","Middle East","Emissions|Kyoto Gases|Energy|Supply|Electricity","Mt CO2-equiv/yr",428.908759461214,579.875327085507,703.999999149729,621.191610830118,641.512343617948,708.528089220927,779.547086359987,840.166822375762,884.871488529923,926.724974529568,0,0,0,0,0,0,0,0,0,0
"GCAM 7.0","Reference","Pakistan","Emissions|Kyoto Gases|Energy|Supply|Electricity","Mt CO2-equiv/yr",34.2865473064036,38.435290855753,42.0056381671811,45.3724370566463,47.8883562352416,57.2880139745142,69.5145350258124,85.5875923047725,113.422889700805,134.342522228151,0,0,0,0,0,0,0,0,0,0
"GCAM 7.0","Reference","Russia","Emissions|Kyoto Gases|Energy|Supply|Electricity","Mt CO2-equiv/yr",516.888240236932,526.943232594898,523.499164968641,486.766146933043,502.246710301151,531.979656248706,553.719698385815,561.927502661919,557.319077809513,548.708871191624,0,0,0,0,0,0,0,0,0,0
"GCAM 7.0","Reference","South Africa","Emissions|Kyoto Gases|Energy|Supply|Electricity","Mt CO2-equiv/yr",224.729709865577,259.276747840103,245.709220371507,242.179946920177,250.995748592918,267.092622362352,278.141861365497,283.344686095221,283.717452266604,279.924996321693,0,0,0,0,0,0,0,0,0,0
"GCAM 7.0","Reference","South America_Northern","Emissions|Kyoto Gases|Energy|Supply|Electricity","Mt CO2-equiv/yr",23.911120444702,30.1883104644046,38.2758543223182,11.0672791178644,9.67071387877441,10.2743648710213,10.6186343668886,14.1329107368487,18.9263030809043,21.9353647526829,0,0,0,0,0,0,0,0,0,0
"GCAM 7.0","Reference","South America_Southern","Emissions|Kyoto Gases|Energy|Supply|Electricity","Mt CO2-equiv/yr",28.4457399988392,47.0389479851835,58.6451422334604,65.5066460286384,79.5345159724974,99.1974644742346,118.269753892018,135.864216907839,152.202228219431,167.220772610518,0,0,0,0,0,0,0,0,0,0
"GCAM 7.0","Reference","South Asia","Emissions|Kyoto Gases|Energy|Supply|Electricity","Mt CO2-equiv/yr",22.4438782921242,30.3860301746034,47.0132744417125,61.2011256315654,72.9848459667306,88.6950621141619,104.417398634445,120.753031360161,134.393107501057,152.425530421638,0,0,0,0,0,0,0,0,0,0
"GCAM 7.0","Reference","South Korea","Emissions|Kyoto Gases|Energy|Supply|Electricity","Mt CO2-equiv/yr",177.820174374424,251.59017700686,260.226826975441,265.439440937019,277.06845567975,285.144915923167,286.919431071257,282.899146343066,272.220126385119,257.341236946131,0,0,0,0,0,0,0,0,0,0
"GCAM 7.0","Reference","Southeast Asia","Emissions|Kyoto Gases|Energy|Supply|Electricity","Mt CO2-equiv/yr",215.672128052003,290.717108312025,357.504033409395,442.223787544333,525.70649310281,614.942429727375,703.353464417629,792.557238544632,873.344867233218,950.304888337219,0,0,0,0,0,0,0,0,0,0
"GCAM 7.0","Reference","Taiwan","Emissions|Kyoto Gases|Energy|Supply|Electricity","Mt CO2-equiv/yr",115.115647117821,123.471196633696,118.032679269879,132.854613715969,142.761102580526,149.637381618978,158.116168578562,165.262543737228,167.047614691924,165.413803336848,0,0,0,0,0,0,0,0,0,0
"GCAM 7.0","Reference","USA","Emissions|Kyoto Gases|Energy|Supply|Electricity","Mt CO2-equiv/yr",2511.36903692819,2362.33065568966,1962.32417246457,1962.95964179548,2019.25014731291,2152.04011334125,2261.73883070021,2331.6530510344,2413.97449621376,2465.83984057447,0,0,0,0,0,0,0,0,0,0
"GCAM 7.0","Reference","World","Emissions|Kyoto Gases|Energy|Supply|Electricity","Mt CO2-equiv/yr",10296.6253383784,11849.9353140157,12814.5534474615,14027.2369841512,15696.5173912442,17302.8725030958,18586.8310019177,19564.3595367268,20435.9289511542,21017.2206607997,0,0,0,0,0,0,0,0,0,0
"GCAM 7.0","Reference","Africa_Eastern","Emissions|Kyoto Gases|Energy|Supply|Gases","Mt CO2-equiv/yr",0.092317460214,0.29668983377821,0.360584191019412,0.544809571833028,0.68591466754034,0.911189415143641,1.23529442154098,1.64412785456562,2.22078031238256,2.92548907852333,0,0,0,0,0,0,0,0,0,0
"GCAM 7.0","Reference","Africa_Northern","Emissions|Kyoto Gases|Energy|Supply|Gases","Mt CO2-equiv/yr",105.111140266163,95.1316309159364,70.5683937259185,83.0576699584632,91.8326908483481,104.788192757758,118.667592133332,133.535338663667,154.158521744209,175.974721249602,0,0,0,0,0,0,0,0,0,0
"GCAM 7.0","Reference","Africa_Southern","Emissions|Kyoto Gases|Energy|Supply|Gases","Mt CO2-equiv/yr",1.123184661814,1.20220628209011,1.8863117511085,2.32555281004729,2.72898132665143,3.41690184594553,4.14055213225058,5.10591770615244,6.40940261903482,7.78664309120687,0,0,0,0,0,0,0,0,0,0
"GCAM 7.0","Reference","Africa_Western","Emissions|Kyoto Gases|Energy|Supply|Gases","Mt CO2-equiv/yr",21.98232500448,24.1926175177362,30.978292505575,33.0984735437,35.9351078061899,43.9979571887623,53.1367373641778,63.4380891916561,78.1795418789181,99.1687518902978,0,0,0,0,0,0,0,0,0,0
"GCAM 7.0","Reference","Argentina","Emissions|Kyoto Gases|Energy|Supply|Gases","Mt CO2-equiv/yr",19.0209327725941,18.1990919720274,17.708598047617,18.1224642605177,20.5761676684378,23.8056143971217,27.6581151697944,32.2370779089354,37.6086016309847,41.8378446988979,0,0,0,0,0,0,0,0,0,0
"GCAM 7.0","Reference","Australia_NZ","Emissions|Kyoto Gases|Energy|Supply|Gases","Mt CO2-equiv/yr",5.27489213027652,6.71669795918587,8.63476006680562,8.82912458955711,8.92088435111588,9.18465463313996,9.04230359030196,8.60139486787482,8.84159884518652,9.28867671195421,0,0,0,0,0,0,0,0,0,0
"GCAM 7.0","Reference","Brazil","Emissions|Kyoto Gases|Energy|Supply|Gases","Mt CO2-equiv/yr",2.48120666680343,4.02934520961087,5.78401967630252,6.28966977782779,7.67288928238087,9.53144112935956,11.2619881699007,12.8085033182797,14.6626410627747,16.4341570158508,0,0,0,0,0,0,0,0,0,0
"GCAM 7.0","Reference","Canada","Emissions|Kyoto Gases|Energy|Supply|Gases","Mt CO2-equiv/yr",45.730386956977,27.3323354934351,25.6103109474185,26.1859456734316,26.1928713932056,27.5611689303306,28.9443878289448,30.9428577822112,33.3021166647706,34.6940103802077,0,0,0,0,0,0,0,0,0,0
"GCAM 7.0","Reference","Central America and Caribbean","Emissions|Kyoto Gases|Energy|Supply|Gases","Mt CO2-equiv/yr",10.6198103734096,14.3131609955278,13.2909601656539,14.9519969509815,16.1320851000718,17.8272566535882,19.466534533209,21.1414003432326,23.6581333241679,26.1139710686822,0,0,0,0,0,0,0,0,0,0
"GCAM 7.0","Reference","Central Asia","Emissions|Kyoto Gases|Energy|Supply|Gases","Mt CO2-equiv/yr",65.4958662303023,53.7659740982147,80.5302697805006,79.2880842465778,88.2933806644586,99.6789665857546,108.409667828603,113.966814591958,119.080524291479,123.178918126899,0,0,0,0,0,0,0,0,0,0
"GCAM 7.0","Reference","China","Emissions|Kyoto Gases|Energy|Supply|Gases","Mt CO2-equiv/yr",31.2738609263624,39.9605413987898,59.4051636737691,79.2833586994221,104.149689076505,124.476343562868,147.681091861769,174.660245985496,190.796377032603,199.313664020005,0,0,0,0,0,0,0,0,0,0
"GCAM 7.0","Reference","Colombia","Emissions|Kyoto Gases|Energy|Supply|Gases","Mt CO2-equiv/yr",5.94047955708,8.483680776915,8.860260031038,8.59569854414933,11.3658859789962,15.4064956715533,19.0329305165338,22.2307482676643,25.8503327676171,28.6019959123051,0,0,0,0,0,0,0,0,0,0
"GCAM 7.0","Reference","EU-12","Emissions|Kyoto Gases|Energy|Supply|Gases","Mt CO2-equiv/yr",15.8471853827627,14.0674793861828,11.954920264657,17.0179968552172,18.7073054536707,22.3807731994771,27.4430783126807,32.6191268536702,36.6623295310763,37.8513713679269,0,0,0,0,0,0,0,0,0,0
"GCAM 7.0","Reference","EU-15","Emissions|Kyoto Gases|Energy|Supply|Gases","Mt CO2-equiv/yr",22.1687006241056,20.4928482923066,16.40970163503,20.476904916204,18.5202925919138,18.6334128834942,19.7417478469124,21.9694806319388,26.1481480083973,30.0396608008249,0,0,0,0,0,0,0,0,0,0
"GCAM 7.0","Reference","Europe_Eastern","Emissions|Kyoto Gases|Energy|Supply|Gases","Mt CO2-equiv/yr",17.4817055601041,15.0932940441985,28.0873746824222,34.7781900229165,40.539754889403,53.0920565111985,73.5196375290278,104.931331470575,140.218268002991,167.972662596943,0,0,0,0,0,0,0,0,0,0
"GCAM 7.0","Reference","Europe_Non_EU","Emissions|Kyoto Gases|Energy|Supply|Gases","Mt CO2-equiv/yr",1.43459688177897,1.66500002875622,1.77311412864208,2.65270555781342,3.03463076845061,3.4064704726003,3.65450090190707,4.02926995653852,4.46772139186894,4.74116723404344,0,0,0,0,0,0,0,0,0,0
"GCAM 7.0","Reference","European Free Trade Association","Emissions|Kyoto Gases|Energy|Supply|Gases","Mt CO2-equiv/yr",0.463977916301719,0.547380935084411,0.508638432624551,0.588829453043324,0.534993688529031,0.529702692733125,0.496112526503072,0.457801470565481,0.454039364343961,0.466288179357266,0,0,0,0,0,0,0,0,0,0
"GCAM 7.0","Reference","India","Emissions|Kyoto Gases|Energy|Supply|Gases","Mt CO2-equiv/yr",6.91505422226435,12.8761555883348,8.63417634430602,13.188376052133,19.7762633701333,28.2516141187449,39.6807868271404,53.2080152938807,67.9743344202134,80.9715874546724,0,0,0,0,0,0,0,0,0,0
"GCAM 7.0","Reference","Indonesia","Emissions|Kyoto Gases|Energy|Supply|Gases","Mt CO2-equiv/yr",27.7913842175473,36.1682902258551,25.9891058735934,31.1626439341148,36.4472614367404,42.8625946575942,47.0427258554442,49.0222090499721,52.6863564927423,56.6346451713895,0,0,0,0,0,0,0,0,0,0
"GCAM 7.0","Reference","Japan","Emissions|Kyoto Gases|Energy|Supply|Gases","Mt CO2-equiv/yr",0.395323403279309,0.294155777660164,0.248358371062624,0.600887943650013,0.95182516301012,1.47557435765906,2.14063807988055,2.94009614548444,3.85426817444995,4.74977864986692,0,0,0,0,0,0,0,0,0,0
"GCAM 7.0","Reference","Mexico","Emissions|Kyoto Gases|Energy|Supply|Gases","Mt CO2-equiv/yr",6.65763709705158,9.58807847576999,7.7115274707287,8.67722173689919,10.2442355905787,12.6473471366615,15.6148617468004,18.9705720249637,23.0518934315072,26.860008503962,0,0,0,0,0,0,0,0,0,0
"GCAM 7.0","Reference","Middle East","Emissions|Kyoto Gases|Energy|Supply|Gases","Mt CO2-equiv/yr",69.0164660773836,110.139476170802,129.244240760064,133.663670403313,137.721346733634,146.597119256563,152.952574601928,157.34595701135,166.621533620253,177.988752476109,0,0,0,0,0,0,0,0,0,0
"GCAM 7.0","Reference","Pakistan","Emissions|Kyoto Gases|Energy|Supply|Gases","Mt CO2-equiv/yr",13.3210480561796,16.1104213029132,15.6475721864622,18.4263828989953,20.0804980870311,23.429642041863,26.7665576467976,30.1523375586654,35.9042455057583,41.5580829003996,0,0,0,0,0,0,0,0,0,0
"GCAM 7.0","Reference","Russia","Emissions|Kyoto Gases|Energy|Supply|Gases","Mt CO2-equiv/yr",311.961010908238,301.070953726377,267.376304497926,279.020578678193,288.891953093173,311.647827232532,334.051561209151,351.044919863031,379.838708292266,408.174231003679,0,0,0,0,0,0,0,0,0,0
"GCAM 7.0","Reference","South Africa","Emissions|Kyoto Gases|Energy|Supply|Gases","Mt CO2-equiv/yr",7.42907833034041,2.22500778870325,2.45920205089637,3.95312231154223,5.18940623623809,6.72530985609947,8.42614729148968,10.3438007662843,12.4960646991335,14.8049321646017,0,0,0,0,0,0,0,0,0,0
"GCAM 7.0","Reference","South America_Northern","Emissions|Kyoto Gases|Energy|Supply|Gases","Mt CO2-equiv/yr",31.7979886930451,31.603391881045,32.8351273054795,28.4053888596743,33.6770348456317,44.4565124486595,56.6459624996019,72.4763354663984,92.3263570297621,107.666301049599,0,0,0,0,0,0,0,0,0,0
"GCAM 7.0","Reference","South America_Southern","Emissions|Kyoto Gases|Energy|Supply|Gases","Mt CO2-equiv/yr",14.0427457148482,16.9583863344255,22.9709480240128,22.3626530281103,25.9433711779611,31.0655975447726,35.3102751563944,38.2489566336786,41.9422342917123,46.1312978610398,0,0,0,0,0,0,0,0,0,0
"GCAM 7.0","Reference","South Asia","Emissions|Kyoto Gases|Energy|Supply|Gases","Mt CO2-equiv/yr",7.93468912640599,25.3901964170145,31.1059010616605,34.704532516016,35.739343936652,39.5668158131572,42.6190650000382,43.7561740691193,43.8408733832483,45.9908843020853,0,0,0,0,0,0,0,0,0,0
"GCAM 7.0","Reference","South Korea","Emissions|Kyoto Gases|Energy|Supply|Gases","Mt CO2-equiv/yr",0.169375873030405,0.821498689209689,0.0632809888388541,1.09088740604834,1.41224409521284,1.37082451098509,1.41775940734052,1.50430046809087,1.35155818750218,1.53827353936815,0,0,0,0,0,0,0,0,0,0
"GCAM 7.0","Reference","Southeast Asia","Emissions|Kyoto Gases|Energy|Supply|Gases","Mt CO2-equiv/yr",38.6136242474487,41.330045466074,52.6140981823452,59.1022502003333,63.061260303364,67.4502038362383,69.7275223994708,71.0096346005045,74.0339753612697,79.0324558978026,0,0,0,0,0,0,0,0,0,0
"GCAM 7.0","Reference","Taiwan","Emissions|Kyoto Gases|Energy|Supply|Gases","Mt CO2-equiv/yr",0.6758065291022,0.0827880929944,0.100726379085927,0.621443762650405,0.918544574264252,1.19364516302827,1.47538152599248,1.8493425512956,2.26252088099969,2.5463614851302,0,0,0,0,0,0,0,0,0,0
"GCAM 7.0","Reference","USA","Emissions|Kyoto Gases|Energy|Supply|Gases","Mt CO2-equiv/yr",163.243023249879,164.885460245606,148.682109315159,162.469802196644,166.546077859652,168.454384248461,166.471956461732,164.838256312702,171.943652741078,181.195407291425,0,0,0,0,0,0,0,0,0,0
"GCAM 7.0","Reference","World","Emissions|Kyoto Gases|Energy|Supply|Gases","Mt CO2-equiv/yr",1071.50682511757,1115.03428132256,1128.03435251772,1233.53731736002,1342.42419205914,1505.82361075385,1673.87604837659,1851.0304346804,2072.8476549847,2282.23299317466,0,0,0,0,0,0,0,0,0,0
"GCAM 7.0","Reference","China","Emissions|Kyoto Gases|Energy|Supply|Heat","Mt CO2-equiv/yr",18.376332603624,46.2732228239768,52.2735417884338,491.0619192112,583.560207852039,646.167803735551,678.752455428473,704.870552248599,712.529995368582,703.440796203276,0,0,0,0,0,0,0,0,0,0
"GCAM 7.0","Reference","EU-12","Emissions|Kyoto Gases|Energy|Supply|Heat","Mt CO2-equiv/yr",25.9935667468148,25.0151755194278,17.9255277018805,60.823964240657,60.153293393871,60.4617027544098,60.3833205341322,60.9121788251413,61.1662578823718,61.370305353792,0,0,0,0,0,0,0,0,0,0
"GCAM 7.0","Reference","Europe_Eastern","Emissions|Kyoto Gases|Energy|Supply|Heat","Mt CO2-equiv/yr",49.0484019432433,32.8371366578642,19.1301167395467,32.2357957797886,33.7999048169259,35.8973779436686,37.3595248680221,38.4307612562299,39.3051121258849,39.8712170066553,0,0,0,0,0,0,0,0,0,0
"GCAM 7.0","Reference","Europe_Non_EU","Emissions|Kyoto Gases|Energy|Supply|Heat","Mt CO2-equiv/yr",3.80134613919985,3.15800061509147,2.67825409748016,6.37401335569871,7.11533007684404,8.00210946637279,8.82561065204002,9.62749605535177,10.3634618431736,10.9961951684433,0,0,0,0,0,0,0,0,0,0
"GCAM 7.0","Reference","Russia","Emissions|Kyoto Gases|Energy|Supply|Heat","Mt CO2-equiv/yr",226.893629668342,215.446191816339,158.063641811186,331.841369719368,327.775301836864,330.847851104397,329.893951806095,327.335865021144,322.438400509275,316.405938131881,0,0,0,0,0,0,0,0,0,0
"GCAM 7.0","Reference","World","Emissions|Kyoto Gases|Energy|Supply|Heat","Mt CO2-equiv/yr",324.113277101224,322.729727432699,250.071082138527,922.337062306713,1012.40403797654,1081.3768450044,1115.21486328876,1141.17685340647,1145.80322772929,1132.08445186405,0,0,0,0,0,0,0,0,0,0
"GCAM 7.0","Reference","Africa_Eastern","Emissions|Kyoto Gases|Energy|Supply|Hydrogen","Mt CO2-equiv/yr",0,0,0,0,0.106158612740797,0.626465421279327,1.70046341181621,3.0348207580477,4.71558875888153,6.96556975482006,0,0,0,0,0,0,0,0,0,0
"GCAM 7.0","Reference","Africa_Northern","Emissions|Kyoto Gases|Energy|Supply|Hydrogen","Mt CO2-equiv/yr",0,0,0,0,0.264762653002449,1.71314323540195,4.88195180988158,8.51160799046307,11.9082714278822,15.0926965328569,0,0,0,0,0,0,0,0,0,0
"GCAM 7.0","Reference","Africa_Southern","Emissions|Kyoto Gases|Energy|Supply|Hydrogen","Mt CO2-equiv/yr",0,0,0,0,0.0848792751983667,0.532773948908001,1.34882026742347,2.39024355575268,3.58120821417345,4.88787796625212,0,0,0,0,0,0,0,0,0,0
"GCAM 7.0","Reference","Africa_Western","Emissions|Kyoto Gases|Energy|Supply|Hydrogen","Mt CO2-equiv/yr",0,0,0,0,0.171554271897322,1.370389059855,3.83652012712668,7.10401982552228,11.150236095429,16.3948215925479,0,0,0,0,0,0,0,0,0,0
"GCAM 7.0","Reference","Argentina","Emissions|Kyoto Gases|Energy|Supply|Hydrogen","Mt CO2-equiv/yr",0,0,0,0,0.193512017617279,1.01633127448088,1.97531540690036,2.88313924017694,3.70358988040683,4.49082950673524,0,0,0,0,0,0,0,0,0,0
"GCAM 7.0","Reference","Australia_NZ","Emissions|Kyoto Gases|Energy|Supply|Hydrogen","Mt CO2-equiv/yr",0,0,0,0,0.409699408052811,2.22663074379104,4.27646375835921,6.20502935328488,8.01215440385236,9.71658194886584,0,0,0,0,0,0,0,0,0,0
"GCAM 7.0","Reference","Brazil","Emissions|Kyoto Gases|Energy|Supply|Hydrogen","Mt CO2-equiv/yr",0,0,0,0,0.776204490966197,3.56514471820035,6.70796252771628,9.46903212645359,11.6439935503279,13.6464002256731,0,0,0,0,0,0,0,0,0,0
"GCAM 7.0","Reference","Canada","Emissions|Kyoto Gases|Energy|Supply|Hydrogen","Mt CO2-equiv/yr",0,0,0,0,0.517335446176486,2.97623821258638,5.82738966869451,8.65305048052964,11.0229234591422,13.1366063901869,0,0,0,0,0,0,0,0,0,0
"GCAM 7.0","Reference","Central America and Caribbean","Emissions|Kyoto Gases|Energy|Supply|Hydrogen","Mt CO2-equiv/yr",0,0,0,0,0.158801583343167,0.960012034070349,2.0852765923957,3.35500022371001,4.63325298565217,5.92143115413078,0,0,0,0,0,0,0,0,0,0
"GCAM 7.0","Reference","Central Asia","Emissions|Kyoto Gases|Energy|Supply|Hydrogen","Mt CO2-equiv/yr",0,0,0,0,0.239762553706496,1.52203723722573,3.17265287952035,4.771234763832,6.17405261689864,7.54066751488252,0,0,0,0,0,0,0,0,0,0
"GCAM 7.0","Reference","China","Emissions|Kyoto Gases|Energy|Supply|Hydrogen","Mt CO2-equiv/yr",0,0,0,0,4.2479476520319,20.382903751574,42.6819451444626,60.2243158646265,73.3812122500845,85.5327321939052,0,0,0,0,0,0,0,0,0,0
"GCAM 7.0","Reference","Colombia","Emissions|Kyoto Gases|Energy|Supply|Hydrogen","Mt CO2-equiv/yr",0,0,0,0,0.0764310495080437,0.443383875521694,0.907918055950912,1.40646668944311,1.8872818554706,2.42066993653794,0,0,0,0,0,0,0,0,0,0
"GCAM 7.0","Reference","EU-12","Emissions|Kyoto Gases|Energy|Supply|Hydrogen","Mt CO2-equiv/yr",0,0,0,0,0.293183817583382,1.94001374047964,4.25557281110513,6.53875650490527,8.30403369614197,9.8586205837963,0,0,0,0,0,0,0,0,0,0
"GCAM 7.0","Reference","EU-15","Emissions|Kyoto Gases|Energy|Supply|Hydrogen","Mt CO2-equiv/yr",0,0,0,0,2.09103983400229,13.3121375702646,24.9689794838278,37.0049346389485,47.2399110737216,57.9489259965081,0,0,0,0,0,0,0,0,0,0
"GCAM 7.0","Reference","Europe_Eastern","Emissions|Kyoto Gases|Energy|Supply|Hydrogen","Mt CO2-equiv/yr",0,0,0,0,0.167676659763585,0.951181683401473,2.05938848493409,3.12231951238208,4.00106458179432,4.78013651561258,0,0,0,0,0,0,0,0,0,0
"GCAM 7.0","Reference","Europe_Non_EU","Emissions|Kyoto Gases|Energy|Supply|Hydrogen","Mt CO2-equiv/yr",0,0,0,0,0.221352789879299,1.61157697323242,3.33521295428539,5.19484730677549,6.87850138343775,8.72396972477558,0,0,0,0,0,0,0,0,0,0
"GCAM 7.0","Reference","European Free Trade Association","Emissions|Kyoto Gases|Energy|Supply|Hydrogen","Mt CO2-equiv/yr",0,0,0,0,0.0778832796275567,0.447600890381054,0.865869664420161,1.29272529378924,1.68610360586436,2.12533957846967,0,0,0,0,0,0,0,0,0,0
"GCAM 7.0","Reference","India","Emissions|Kyoto Gases|Energy|Supply|Hydrogen","Mt CO2-equiv/yr",0,0,0,0,1.00760514799185,5.16067157064867,14.3712855512804,25.2580780770537,35.8469573669314,45.6539776016859,0,0,0,0,0,0,0,0,0,0
"GCAM 7.0","Reference","Indonesia","Emissions|Kyoto Gases|Energy|Supply|Hydrogen","Mt CO2-equiv/yr",0,0,0,0,0.293182520166045,1.53234083452557,3.87259555623189,6.29853306125281,8.61073604283411,10.6927601978308,0,0,0,0,0,0,0,0,0,0
"GCAM 7.0","Reference","Japan","Emissions|Kyoto Gases|Energy|Supply|Hydrogen","Mt CO2-equiv/yr",0,0,0,0,0.480013099543475,2.76644058737693,6.05704738451969,9.17291073972406,11.5362909822209,13.3530660995797,0,0,0,0,0,0,0,0,0,0
"GCAM 7.0","Reference","Mexico","Emissions|Kyoto Gases|Energy|Supply|Hydrogen","Mt CO2-equiv/yr",0,0,0,0,0.389615864276428,2.16609738949365,4.51560723274125,6.99715566119817,9.28864778567834,11.5421571838165,0,0,0,0,0,0,0,0,0,0
"GCAM 7.0","Reference","Middle East","Emissions|Kyoto Gases|Energy|Supply|Hydrogen","Mt CO2-equiv/yr",0,0,0,0,1.49504437882544,9.52467632399366,21.6055780952549,34.4261471827998,45.162660928371,54.6567431090914,0,0,0,0,0,0,0,0,0,0
"GCAM 7.0","Reference","Pakistan","Emissions|Kyoto Gases|Energy|Supply|Hydrogen","Mt CO2-equiv/yr",0,0,0,0,0.0683993807509059,0.510246786242905,1.43432274656427,2.51930742696459,3.58244545349415,4.64524717030367,0,0,0,0,0,0,0,0,0,0
