"Model","Scenario","Region","Variable","Unit","2005","2010","2015","2020","2025","2030","2035","2040","2045","2050","2055","2060"
"GCAM 7.1","trn_EVcost-20_241121","South Africa","Sales|Transportation|Light-Duty Vehicle|Fuel-Cell-Electric","million",0,0,0,0,0.000662624494492521,0.00971419177493095,0.00981912626937566,0.0122616450040606,0.0140979244287582,0.0180787783383972,0.0211226542199981,0.0217657464564115
"GCAM 7.1","trn_EVcost-20_241121","South America_Northern","Sales|Transportation|Light-Duty Vehicle|Fuel-Cell-Electric","million",0,0,0,0,0,0.0128569789227166,0.0335549648711944,0.0383411475409836,0.0328540983606557,0.0466360967993755,0.0599185402029664,0.06816
"GCAM 7.1","trn_EVcost-20_241121","South America_Southern","Sales|Transportation|Light-Duty Vehicle|Fuel-Cell-Electric","million",0,0,0,0,0.0250481030444965,0.137650897736144,0.143693598750976,0.181587041373927,0.212099219359875,0.265722482435597,0.29502193598751,0.309013583138173
"GCAM 7.1","trn_EVcost-20_241121","South Asia","Sales|Transportation|Light-Duty Vehicle|Fuel-Cell-Electric","million",0,0,0,0,0.000540910671911349,0.00780914199769441,0.0092181222882809,0.0124252236819131,0.0157414734124754,0.0215218487625635,0.0274063484293524,0.0311558759772253
"GCAM 7.1","trn_EVcost-20_241121","South Korea","Sales|Transportation|Light-Duty Vehicle|Fuel-Cell-Electric","million",0,0,0,0,0.00534359549465163,0.0622901308512271,0.0615791342171978,0.080247095345063,0.0942733952789708,0.120391449849785,0.124437955445461,0.12115831750644
"GCAM 7.1","trn_EVcost-20_241121","Southeast Asia","Sales|Transportation|Light-Duty Vehicle|Fuel-Cell-Electric","million",0,0,0,0,0.00480469967426131,0.0604727159193504,0.0667137129651238,0.087951700776485,0.108514116411004,0.145095888023121,0.17354558893775,0.185143117739952
"GCAM 7.1","trn_EVcost-20_241121","Taiwan","Sales|Transportation|Light-Duty Vehicle|Fuel-Cell-Electric","million",0,0,0,0,0.000436997947335686,0.00609522723584218,0.00604144268028035,0.00763788210605897,0.00791250965471478,0.0101381372441223,0.0109213524606673,0.0106162589441412
"GCAM 7.1","trn_EVcost-20_241121","USA","Sales|Transportation|Light-Duty Vehicle|Fuel-Cell-Electric","million",0,0,0,0,0.15502042742,1.29599454347899,1.34636966886803,1.75129158723422,1.99334938782476,2.53151493314321,2.67041742728642,2.77735540946493
"GCAM 7.1","trn_EVcost-20_241121","World","Sales|Transportation|Light-Duty Vehicle|Fuel-Cell-Electric","million",0,0,0,0,1.09477535396746,7.12362598160652,7.43059778019605,9.33521571407742,10.4040644619641,12.995075438989,14.2122224449957,14.7312566882574
"GCAM 7.1","trn_EVcost-20_241121","Africa_Eastern","Stocks|Transportation|Light-Duty Vehicle","million",2.89320101523233,4.50409649191487,6.51016031089677,8.14508294931644,10.0252133574668,13.5462442115338,16.9808333878401,20.8019722008625,25.3112689446019,30.4126693111683,37.9730491391188,46.9218919154848
"GCAM 7.1","trn_EVcost-20_241121","Africa_Northern","Stocks|Transportation|Light-Duty Vehicle","million",15.0013766264585,21.9180418594945,27.8943050026993,32.0046992416467,37.6008989984846,44.102528421202,49.7868726599809,54.6848580614471,59.3087355330985,63.4615605929898,69.2570287425132,74.3368359491295
"GCAM 7.1","trn_EVcost-20_241121","Africa_Southern","Stocks|Transportation|Light-Duty Vehicle","million",2.25409116321554,3.54133841850504,5.31299746179451,5.52121304575882,6.70191949376398,8.53029669978169,10.2973581093317,12.23546653414,14.5977003134501,17.3639086392739,21.4494217321712,26.2524054262637
"GCAM 7.1","trn_EVcost-20_241121","Africa_Western","Stocks|Transportation|Light-Duty Vehicle","million",8.90277453903054,10.7120085616736,16.4745589014561,17.4568349769443,22.5278712386641,31.2176107612205,39.46741562369,48.4660145864019,59.1183494113454,71.3693134230174,88.7138854625638,108.571000219358
"GCAM 7.1","trn_EVcost-20_241121","Argentina","Stocks|Transportation|Light-Duty Vehicle","million",8.36660408806081,9.54700446137532,11.1918261419358,10.8883238912997,12.8520065432619,15.2154193733285,16.6637086677675,17.8808348305152,18.927332575329,19.9294821391097,21.1720868666355,22.2644613449909
"GCAM 7.1","trn_EVcost-20_241121","Australia_NZ","Stocks|Transportation|Light-Duty Vehicle","million",15.7761866205615,17.2750882826427,19.1862660271845,21.1761210776506,22.95475435083,25.3670362918314,27.3889667647244,29.4302713475116,31.584412748498,33.7114756264704,35.7644274368635,37.8301794921655
"GCAM 7.1","trn_EVcost-20_241121","Brazil","Stocks|Transportation|Light-Duty Vehicle","million",28.4952267396972,39.1535153074845,49.1261308469477,50.4442616506874,58.2613828917347,65.7888314891794,68.921675282869,71.3629127329028,73.1468379273737,74.4712636314479,75.4317732770349,75.6919125592968
"GCAM 7.1","trn_EVcost-20_241121","Canada","Stocks|Transportation|Light-Duty Vehicle","million",26.9273910907428,32.1864270416932,33.8545211019758,36.2145991831011,38.2962651824677,41.6435832380052,44.2688447283992,46.8307936143885,49.3576939503837,51.8026735994934,54.1113229870006,56.4171430111814
"GCAM 7.1","trn_EVcost-20_241121","Central America and Caribbean","Stocks|Transportation|Light-Duty Vehicle","million",6.92197389271086,7.99339870212643,9.7094832743081,10.7657978938053,12.9972419118841,16.3335207906744,18.3996574319859,20.5038907042949,22.7476286974661,25.0817881294342,28.014974158296,30.8734339946954
"GCAM 7.1","trn_EVcost-20_241121","Central Asia","Stocks|Transportation|Light-Duty Vehicle","million",7.24893008051629,9.74878502474615,12.1995337583478,14.279062375001,17.5120266707812,23.278410923287,26.5088012495059,28.9431544222735,30.7961145253881,32.0874796514575,34.3556088722741,36.5670756407425
"GCAM 7.1","trn_EVcost-20_241121","China","Stocks|Transportation|Light-Duty Vehicle","million",52.8791049782667,82.0663922811308,121.572354293443,120.289637462583,122.261479154125,126.947334876452,125.158478777061,121.236943055216,115.176635281778,109.463182290402,104.173469860112,97.9275070440296
"GCAM 7.1","trn_EVcost-20_241121","Colombia","Stocks|Transportation|Light-Duty Vehicle","million",4.0993096655157,4.64613178358241,6.95019740964982,7.69076651526449,9.32915817125779,11.3704564491488,12.69046696197,14.0018698220035,15.3274170175443,16.6705144795343,18.2938687513159,19.8197660933083
"GCAM 7.1","trn_EVcost-20_241121","EU-12","Stocks|Transportation|Light-Duty Vehicle","million",30.9787590226222,38.6597534127693,41.3106611345919,45.0860747930575,46.2384936645614,48.8156387542838,50.0560651850169,50.3446280681523,50.1861786472882,49.9166691998256,50.5091978976296,50.9168982202376
"GCAM 7.1","trn_EVcost-20_241121","EU-15","Stocks|Transportation|Light-Duty Vehicle","million",248.776946669447,249.363835974993,253.519180125665,267.769976075239,277.615692573009,290.871111867608,303.089099281371,315.243310061013,327.329993977769,338.628195618102,347.959251567244,356.652478331698
"GCAM 7.1","trn_EVcost-20_241121","Europe_Eastern","Stocks|Transportation|Light-Duty Vehicle","million",8.1684171711389,10.287562957608,8.81861519946277,9.80315479075426,10.8886277715253,13.3009699017888,14.5623539311762,15.4876630824112,16.2096102681364,16.7962459366284,18.1129063878609,19.4721737535804
"GCAM 7.1","trn_EVcost-20_241121","Europe_Non_EU","Stocks|Transportation|Light-Duty Vehicle","million",16.378120729433,20.098413385137,30.2033219921153,33.3241940257512,36.8443760630734,41.3337058971319,45.2010999998971,48.6392916871306,51.7968860867543,54.6383497309238,57.7250252988385,60.482024860884
"GCAM 7.1","trn_EVcost-20_241121","European Free Trade Association","Stocks|Transportation|Light-Duty Vehicle","million",8.3587519719432,8.9289939656236,9.01101300904353,9.51147345922422,9.95951756730739,10.4843452749828,10.9684546741355,11.4381267024739,11.9167493309553,12.4010348471636,12.835181948662,13.2397515084756
"GCAM 7.1","trn_EVcost-20_241121","India","Stocks|Transportation|Light-Duty Vehicle","million",37.2880912766774,64.954924155004,90.738156382193,101.005897653994,102.698388390453,101.012225044292,102.163947561217,100.403157604635,97.6610694226608,95.6130982363213,94.9137531839267,93.9715924935048
"GCAM 7.1","trn_EVcost-20_241121","Indonesia","Stocks|Transportation|Light-Duty Vehicle","million",49.9251634883369,66.5689122875452,95.9683484574065,96.1734448567403,93.3044551182569,90.8007736708271,88.1996409908074,85.5163520102639,82.254103977935,79.5504458550389,78.1687047182626,76.3540710830524
"GCAM 7.1","trn_EVcost-20_241121","Japan","Stocks|Transportation|Light-Duty Vehicle","million",65.0776033634932,63.8572497986593,62.4368080750089,63.5935816756166,63.782190218977,65.8500921352186,65.998645630886,65.7861543021722,65.4322683030928,64.9742565633196,64.4640476167011,63.8664715280529
"GCAM 7.1","trn_EVcost-20_241121","Mexico","Stocks|Transportation|Light-Duty Vehicle","million",26.0541405648065,31.5146136799939,32.8581845059459,35.8102921901018,41.1875600998859,48.9308331772291,53.3054427444441,57.1606574445932,60.8826917429271,64.6888058040368,69.5659346346698,73.8771098540704
"GCAM 7.1","trn_EVcost-20_241121","Middle East","Stocks|Transportation|Light-Duty Vehicle","million",64.9993702285714,86.1480496045978,105.071619888661,114.04751081995,125.025071194026,145.629226893482,161.190619288494,175.392036894974,188.621654477543,201.036024035714,214.608783547619,227.111822666667
"GCAM 7.1","trn_EVcost-20_241121","Pakistan","Stocks|Transportation|Light-Duty Vehicle","million",20.1444143004794,24.5592467095231,35.9279009999441,41.0361867459762,44.1308317181231,47.1188082955645,51.1064216615494,53.5754647051047,53.7682604283359,53.4332104438413,53.557756907664,53.2756721589757
"GCAM 7.1","trn_EVcost-20_241121","Russia","Stocks|Transportation|Light-Duty Vehicle","million",32.5462117713792,41.3717239966645,46.2202447682545,47.196129004735,49.7753749270495,58.0765359203072,61.0783321696912,62.5015068128947,62.9229217321132,62.8337358452105,64.751449774582,66.9281383006931
"GCAM 7.1","trn_EVcost-20_241121","South Africa","Stocks|Transportation|Light-Duty Vehicle","million",7.92439524121014,9.07778027040032,10.7223256298499,11.2150614494721,12.2344598064168,13.4245147801156,14.2721078240576,14.8618152025074,15.3365275087049,15.724311524892,16.4382939520561,17.0173760507534
"GCAM 7.1","trn_EVcost-20_241121","South America_Northern","Stocks|Transportation|Light-Duty Vehicle","million",9.05457445388411,10.7163975357917,10.5026544950745,3.84883279736659,3.75720444928872,4.85031438560809,5.50402079124734,6.09707141324695,6.71555787332434,7.37782282894024,8.4225558198375,9.50078379243716
"GCAM 7.1","trn_EVcost-20_241121","South America_Southern","Stocks|Transportation|Light-Duty Vehicle","million",8.79487346148557,13.0184530488731,17.3051462448678,19.187268041086,22.9006756895652,28.1421717430948,31.2168573162626,34.0566374740682,36.7991119186339,39.4393127940941,42.5490529718347,45.2871303131415
"GCAM 7.1","trn_EVcost-20_241121","South Asia","Stocks|Transportation|Light-Duty Vehicle","million",10.0788692579785,15.4696798206524,21.8280030562575,24.7380192600137,26.0423585026412,27.0972541833342,28.4447864822017,29.0851780093162,28.7022068855518,28.2861471442618,28.5254067715437,28.785276697329
"GCAM 7.1","trn_EVcost-20_241121","South Korea","Stocks|Transportation|Light-Duty Vehicle","million",12.0823764382567,13.1530826253063,15.356992798439,17.208238768685,19.4211748273494,22.2137360483289,23.5681638681296,24.4015576788191,24.8780286439506,25.0425731430555,25.0468987801613,24.7993515323466
"GCAM 7.1","trn_EVcost-20_241121","Southeast Asia","Stocks|Transportation|Light-Duty Vehicle","million",76.3915406365269,85.3453992077965,111.124547632103,116.141378090935,119.601110555184,121.990378724918,125.394746160387,127.150060044609,126.5608247286,126.227346833301,126.625566723847,126.263164593283
"GCAM 7.1","trn_EVcost-20_241121","Taiwan","Stocks|Transportation|Light-Duty Vehicle","million",29.0616801299603,28.9504059439796,31.1730590024997,29.7846764421557,28.6761991156413,28.561320197649,27.703134789259,26.919270534351,25.9800857509131,25.2869674465631,24.8413527801467,24.2680967835654
"GCAM 7.1","trn_EVcost-20_241121","USA","Stocks|Transportation|Light-Duty Vehicle","million",227.264127511599,228.615038750046,265.155692361866,284.397454056205,299.389441283148,320.779453037497,336.082667633225,350.058589596516,362.843147450982,374.78116925554,386.720624367691,398.684355482963
"GCAM 7.1","trn_EVcost-20_241121","World","Stocks|Transportation|Light-Duty Vehicle","million",1169.11459818924,1353.95174534733,1615.23481028989,1705.75524526012,1804.79342150021,1952.62468345891,2055.63968762858,2140.49751124121,2212.19800608243,2282.50103460057,2375.05266293668,2464.22735269636
"GCAM 7.1","trn_EVcost-20_241121","Africa_Eastern","Stocks|Transportation|Light-Duty Vehicle|Battery-Electric","million",0,0,0,0,0.108917616565766,1.03255373999796,2.10755469935983,3.22880951965506,4.36778815277621,5.52478673042514,7.11905664629707,8.9787027013188
"GCAM 7.1","trn_EVcost-20_241121","Africa_Northern","Stocks|Transportation|Light-Duty Vehicle|Battery-Electric","million",0,0,0,0,0.487122676322219,3.52641187172941,6.37102242340712,8.66394974073891,10.0809449226091,10.8901517629689,11.6313185812092,12.3362259618292
"GCAM 7.1","trn_EVcost-20_241121","Africa_Southern","Stocks|Transportation|Light-Duty Vehicle|Battery-Electric","million",0,0,0,0,0.0682227457992274,0.557692044686669,1.06557259055088,1.58816102803359,2.08998396717016,2.62224662356661,3.38040530898377,4.32048176184415
"GCAM 7.1","trn_EVcost-20_241121","Africa_Western","Stocks|Transportation|Light-Duty Vehicle|Battery-Electric","million",0,0,0,0,0.302833862202553,2.66362077222999,5.13893893324449,7.63750800261386,10.0700348468515,12.590940310675,15.9648081217203,19.8846363435797
"GCAM 7.1","trn_EVcost-20_241121","Argentina","Stocks|Transportation|Light-Duty Vehicle|Battery-Electric","million",0,0,0,0,0.809863956917534,2.67422075861892,4.19799220927066,5.436830590517,6.10295942543585,6.57764683884291,6.95042864460383,7.28621395756622
"GCAM 7.1","trn_EVcost-20_241121","Australia_NZ","Stocks|Transportation|Light-Duty Vehicle|Battery-Electric","million",0,0,0,0,1.1125006350529,4.22394347741034,6.73302774015375,8.71754148932781,9.80314706879292,10.3958614422106,10.749479307948,11.1627413603523
"GCAM 7.1","trn_EVcost-20_241121","Brazil","Stocks|Transportation|Light-Duty Vehicle|Battery-Electric","million",0,0,0,0,3.25819342675838,10.1957336810839,15.387658252287,19.3462189390771,20.9506967197025,21.536516390018,21.6659161316838,21.7068964942385
"GCAM 7.1","trn_EVcost-20_241121","Canada","Stocks|Transportation|Light-Duty Vehicle|Battery-Electric","million",0,0,0,0,2.22925529165671,7.84420647968322,12.232123158096,15.6272363469163,17.1738331657927,17.8278491376697,18.1089736954867,18.5109669164754
"GCAM 7.1","trn_EVcost-20_241121","Central America and Caribbean","Stocks|Transportation|Light-Duty Vehicle|Battery-Electric","million",0,0,0,0,0.867455654586525,2.88548916407339,4.66761862810606,6.25077834808352,7.39030524017456,8.29391449840311,9.16337316239894,10.0405539668864
"GCAM 7.1","trn_EVcost-20_241121","Central Asia","Stocks|Transportation|Light-Duty Vehicle|Battery-Electric","million",0,0,0,0,0.835496008419368,3.27474498158771,5.5489239951612,7.37359630616212,8.46641003808916,9.04357447422407,9.50020843650613,9.91097465409112
"GCAM 7.1","trn_EVcost-20_241121","China","Stocks|Transportation|Light-Duty Vehicle|Battery-Electric","million",0,0,0,0,2.89599224487563,10.1235690780564,15.7890878310468,19.71184974815,21.0376539730433,20.7535394462855,19.7476031956634,18.5392519268428
"GCAM 7.1","trn_EVcost-20_241121","Colombia","Stocks|Transportation|Light-Duty Vehicle|Battery-Electric","million",0,0,0,0,0.645790390961013,2.07854489642814,3.3395133971751,4.43766085492403,5.17167752486625,5.71077138726777,6.19044984111562,6.65656840914768
"GCAM 7.1","trn_EVcost-20_241121","EU-12","Stocks|Transportation|Light-Duty Vehicle|Battery-Electric","million",0,0,0,0,1.48012016103023,6.36518452951135,10.5053555314448,13.555143475661,14.681623666805,14.9392694503404,15.0004818688556,15.0029962586678
"GCAM 7.1","trn_EVcost-20_241121","EU-15","Stocks|Transportation|Light-Duty Vehicle|Battery-Electric","million",0,0,0,0,9.07134528368824,37.5139934986167,60.6690999078026,78.7570615728985,86.4830592340756,89.4114342811377,89.5036213605292,89.9078223033457
"GCAM 7.1","trn_EVcost-20_241121","Europe_Eastern","Stocks|Transportation|Light-Duty Vehicle|Battery-Electric","million",0,0,0,0,0.396058277912814,1.60904400488535,2.76357579895325,3.67493195734691,4.16660968456885,4.42867702804136,4.69471030651007,4.96142853244784
"GCAM 7.1","trn_EVcost-20_241121","Europe_Non_EU","Stocks|Transportation|Light-Duty Vehicle|Battery-Electric","million",0,0,0,0,1.44813265344777,5.93249019898467,9.83133680974267,12.9507956858599,14.6003260425221,15.4668699522708,16.0223623515857,16.5186155566172
"GCAM 7.1","trn_EVcost-20_241121","European Free Trade Association","Stocks|Transportation|Light-Duty Vehicle|Battery-Electric","million",0,0,0,0,0.329355382357773,1.37555988572099,2.2281062056929,2.89874889213145,3.19243311193677,3.32134750149384,3.34996144368497,3.38741688051718
"GCAM 7.1","trn_EVcost-20_241121","India","Stocks|Transportation|Light-Duty Vehicle|Battery-Electric","million",0,0,0,0,0.341036950161346,2.00753944232675,3.75113533923123,5.17510116214796,6.09165340653016,6.59059758881844,7.01725780537365,7.41104176969453
"GCAM 7.1","trn_EVcost-20_241121","Indonesia","Stocks|Transportation|Light-Duty Vehicle|Battery-Electric","million",0,0,0,0,0.37884094532861,2.4384034764693,4.36727306652209,5.88976220899766,6.73746265713499,7.15645326981929,7.49834047746005,7.74559164491013
"GCAM 7.1","trn_EVcost-20_241121","Japan","Stocks|Transportation|Light-Duty Vehicle|Battery-Electric","million",0,0,0,0,3.03387998906771,9.90277634889589,14.9144427791476,18.4668861113982,19.4155508031386,19.3530237409701,18.8650678804279,18.4526760458442
"GCAM 7.1","trn_EVcost-20_241121","Mexico","Stocks|Transportation|Light-Duty Vehicle|Battery-Electric","million",0,0,0,0,2.49323198983644,8.32496625539595,13.3220302656054,17.5054736402349,20.0877723311378,21.8901484741195,23.3911093322042,24.6953178892904
"GCAM 7.1","trn_EVcost-20_241121","Middle East","Stocks|Transportation|Light-Duty Vehicle|Battery-Electric","million",0,0,0,0,3.45196056654986,16.6853367186763,29.2212683541132,40.056391089426,46.8346901832691,51.62007,56.131675,60.2379260714286
"GCAM 7.1","trn_EVcost-20_241121","Pakistan","Stocks|Transportation|Light-Duty Vehicle|Battery-Electric","million",0,0,0,0,0.096383184963207,0.754316964191129,1.44110831644282,2.01268432340814,2.38297544266971,2.63382833372486,2.96639085235501,3.33983529967587
"GCAM 7.1","trn_EVcost-20_241121","Russia","Stocks|Transportation|Light-Duty Vehicle|Battery-Electric","million",0,0,0,0,1.94259411190157,8.22441989036068,13.462706319399,17.3009251006212,18.7013242500507,19.0928607988182,19.3693698038535,19.6977344918776
"GCAM 7.1","trn_EVcost-20_241121","South Africa","Stocks|Transportation|Light-Duty Vehicle|Battery-Electric","million",0,0,0,0,0.166496748185816,1.20523456682745,2.08255712726579,2.73098447060803,3.00386510674202,3.09322643333164,3.13912348597967,3.17357033956079
"GCAM 7.1","trn_EVcost-20_241121","South America_Northern","Stocks|Transportation|Light-Duty Vehicle|Battery-Electric","million",0,0,0,0,0,0.319861491852094,1.11396860534154,1.73713813841881,1.95870165084964,2.17999613500121,2.46521593983634,2.76182624391502
"GCAM 7.1","trn_EVcost-20_241121","South America_Southern","Stocks|Transportation|Light-Duty Vehicle|Battery-Electric","million",0,0,0,0,1.55226985334735,5.20629353609868,8.29426020963499,10.9035813706015,12.5681612690513,13.6981731096201,14.6186394335736,15.4503530301463
"GCAM 7.1","trn_EVcost-20_241121","South Asia","Stocks|Transportation|Light-Duty Vehicle|Battery-Electric","million",0,0,0,0,0.0908312815438547,0.605469391194548,1.13828692357489,1.57794494279175,1.85233782563851,2.02578690535507,2.24938677265592,2.50172691738443
"GCAM 7.1","trn_EVcost-20_241121","South Korea","Stocks|Transportation|Light-Duty Vehicle|Battery-Electric","million",0,0,0,0,0.774102694706554,3.26372375032628,5.16290406773504,6.51289584033936,7.0123436834161,7.03662211890718,6.82178930997192,6.59015576905778
"GCAM 7.1","trn_EVcost-20_241121","Southeast Asia","Stocks|Transportation|Light-Duty Vehicle|Battery-Electric","million",0,0,0,0,0.677792495747738,4.12621775494378,7.43806067927702,10.1389572635407,11.6899659232824,12.5346008052831,13.1226695523807,13.6471953800458
"GCAM 7.1","trn_EVcost-20_241121","Taiwan","Stocks|Transportation|Light-Duty Vehicle|Battery-Electric","million",0,0,0,0,0.0786233205450952,0.495539806012247,0.83730406660514,1.07931942469556,1.12876922747034,1.1062788320232,1.04873804008968,0.993066402477797
"GCAM 7.1","trn_EVcost-20_241121","USA","Stocks|Transportation|Light-Duty Vehicle|Battery-Electric","million",0,0,0,0,10.2735726709976,43.5221609388456,70.0334128803797,90.6373335504611,99.7647640380234,103.543861110808,104.26230634793,105.471053029063
"GCAM 7.1","trn_EVcost-20_241121","World","Stocks|Transportation|Light-Duty Vehicle|Battery-Electric","million",0,0,0,0,51.6982730714375,210.959263395722,345.157227111771,451.582201135788,505.059824583617,532.890924912441,551.710238438874,571.28156431014
"GCAM 7.1","trn_EVcost-20_241121","Africa_Eastern","Stocks|Transportation|Light-Duty Vehicle|Fuel-Cell-Electric","million",0,0,0,0,0.00270869237668054,0.0526468858226823,0.106565815880528,0.180208187448124,0.28776520944431,0.452515241216805,0.678865608067555,0.945885484671467
"GCAM 7.1","trn_EVcost-20_241121","Africa_Northern","Stocks|Transportation|Light-Duty Vehicle|Fuel-Cell-Electric","million",0,0,0,0,0.0122803719531095,0.185756363179819,0.337102308776774,0.507734012449962,0.687393644051111,0.905191949204028,1.12274401625638,1.31403963920317
"GCAM 7.1","trn_EVcost-20_241121","Africa_Southern","Stocks|Transportation|Light-Duty Vehicle|Fuel-Cell-Electric","million",0,0,0,0,0.00203210612779655,0.0341547329625033,0.0636990273983614,0.103781682364118,0.158331836777284,0.240716583261097,0.351204177978856,0.482866048249838
"GCAM 7.1","trn_EVcost-20_241121","Africa_Western","Stocks|Transportation|Light-Duty Vehicle|Fuel-Cell-Electric","million",0,0,0,0,0.00748721617446736,0.138216919774539,0.264526257542145,0.435221428173341,0.676209790928471,1.04774577531443,1.53327322919383,2.08645407305126
"GCAM 7.1","trn_EVcost-20_241121","Argentina","Stocks|Transportation|Light-Duty Vehicle|Fuel-Cell-Electric","million",0,0,0,0,0.0754379560662432,0.464567700405036,0.782338493081331,1.11825240844028,1.40003437564409,1.73603837018469,2.01193466346349,2.23662162238584
"GCAM 7.1","trn_EVcost-20_241121","Australia_NZ","Stocks|Transportation|Light-Duty Vehicle|Fuel-Cell-Electric","million",0,0,0,0,0.166034168464224,1.11946198600935,1.89559199819219,2.72102383231916,3.46689120211834,4.29793197962185,4.94551295569758,5.5094874710389
"GCAM 7.1","trn_EVcost-20_241121","Brazil","Stocks|Transportation|Light-Duty Vehicle|Fuel-Cell-Electric","million",0,0,0,0,0.362679470087803,1.92336820138411,3.10450762169315,4.27009438295072,5.11698381229837,6.00481687203589,6.62290254674178,7.04180994137325
"GCAM 7.1","trn_EVcost-20_241121","Canada","Stocks|Transportation|Light-Duty Vehicle|Fuel-Cell-Electric","million",0,0,0,0,0.16708407314737,1.42469510492761,2.43047540846953,3.55444279794882,4.53959452466616,5.66963342483287,6.51083243048593,7.20918594770309
"GCAM 7.1","trn_EVcost-20_241121","Central America and Caribbean","Stocks|Transportation|Light-Duty Vehicle|Fuel-Cell-Electric","million",0,0,0,0,0.0844157358870005,0.531849831716732,0.930286615198822,1.38542551760253,1.84585861510263,2.38450136123312,2.87637433307908,3.32690132965997
"GCAM 7.1","trn_EVcost-20_241121","Central Asia","Stocks|Transportation|Light-Duty Vehicle|Fuel-Cell-Electric","million",0,0,0,0,0.040148803322755,0.392344171202379,0.721011719072855,1.09309184154967,1.46851799542157,1.9041381771431,2.28185157947808,2.59169207898627
"GCAM 7.1","trn_EVcost-20_241121","China","Stocks|Transportation|Light-Duty Vehicle|Fuel-Cell-Electric","million",0,0,0,0,0.206408150133938,1.26743889532119,2.08701210233038,2.83715630691141,3.36155548765224,3.82284029951169,4.11845832932596,4.23356973660221
"GCAM 7.1","trn_EVcost-20_241121","Colombia","Stocks|Transportation|Light-Duty Vehicle|Fuel-Cell-Electric","million",0,0,0,0,0.0588675808473445,0.352562434755477,0.612242395822544,0.904266013568367,1.18510364463371,1.50919895397667,1.79340948363794,2.04110159059351
"GCAM 7.1","trn_EVcost-20_241121","EU-12","Stocks|Transportation|Light-Duty Vehicle|Fuel-Cell-Electric","million",0,0,0,0,0.0739022862465532,0.881351146948555,1.57247583194957,2.33811750026404,2.98558119819257,3.753231936346,4.3956363452618,4.84722173099476
"GCAM 7.1","trn_EVcost-20_241121","EU-15","Stocks|Transportation|Light-Duty Vehicle|Fuel-Cell-Electric","million",0,0,0,0,1.41053960519767,10.0308095828521,17.2068770489107,24.9482722178985,31.1261249672548,37.9261073696947,42.6825789257853,46.3200860213816
"GCAM 7.1","trn_EVcost-20_241121","Europe_Eastern","Stocks|Transportation|Light-Duty Vehicle|Fuel-Cell-Electric","million",0,0,0,0,0.0192465877187153,0.19798888260118,0.36978672707392,0.562518974796637,0.746934857860494,0.966406531461717,1.17469121642627,1.35304955569991
"GCAM 7.1","trn_EVcost-20_241121","Europe_Non_EU","Stocks|Transportation|Light-Duty Vehicle|Fuel-Cell-Electric","million",0,0,0,0,0.156495944264408,1.24352175728732,2.20711178919204,3.29412252085551,4.30752502454391,5.49293502545936,6.47939503034809,7.26618583059761
"GCAM 7.1","trn_EVcost-20_241121","European Free Trade Association","Stocks|Transportation|Light-Duty Vehicle|Fuel-Cell-Electric","million",0,0,0,0,0.0509270041488865,0.364661944483767,0.624276991210152,0.904593220124084,1.1336228022436,1.39326214066459,1.58192349081384,1.72777851334075
"GCAM 7.1","trn_EVcost-20_241121","India","Stocks|Transportation|Light-Duty Vehicle|Fuel-Cell-Electric","million",0,0,0,0,0.0122075627100515,0.16324625097109,0.314020377367206,0.492020796219106,0.690698580724757,0.931367469366983,1.16665481063499,1.36998355458531
"GCAM 7.1","trn_EVcost-20_241121","Indonesia","Stocks|Transportation|Light-Duty Vehicle|Fuel-Cell-Electric","million",0,0,0,0,0.0139944791875238,0.204234276942679,0.370554818641711,0.558918449612213,0.753631707784029,0.995234916763461,1.22926937717978,1.41824930609326
"GCAM 7.1","trn_EVcost-20_241121","Japan","Stocks|Transportation|Light-Duty Vehicle|Fuel-Cell-Electric","million",0,0,0,0,0.305990144983443,1.828506627882,2.97156773461377,4.08518000019099,4.80370930199133,5.53454111234603,5.98408490412325,6.27036947483563
"GCAM 7.1","trn_EVcost-20_241121","Mexico","Stocks|Transportation|Light-Duty Vehicle|Fuel-Cell-Electric","million",0,0,0,0,0.234429396508081,1.47151102589215,2.53614834382865,3.69150591239556,4.74656245055988,5.95655594691086,6.9829615281493,7.81340039973483
"GCAM 7.1","trn_EVcost-20_241121","Middle East","Stocks|Transportation|Light-Duty Vehicle|Fuel-Cell-Electric","million",0,0,0,0,0.745362499917055,4.37972665916652,7.61402804792014,10.7786731224359,13.3129376352439,15.8924182857143,18.4432177142857,20.713475
"GCAM 7.1","trn_EVcost-20_241121","Pakistan","Stocks|Transportation|Light-Duty Vehicle|Fuel-Cell-Electric","million",0,0,0,0,0.00375849915347341,0.0672848536652228,0.130155516555646,0.205762496460988,0.290649769940983,0.40408269639718,0.539431851980665,0.675756239093317
"GCAM 7.1","trn_EVcost-20_241121","Russia","Stocks|Transportation|Light-Duty Vehicle|Fuel-Cell-Electric","million",0,0,0,0,0.0926117328965712,0.990753538013051,1.74884335829413,2.55288911766672,3.20252486527637,3.97064001778113,4.64150744417797,5.17026778208302
"GCAM 7.1","trn_EVcost-20_241121","South Africa","Stocks|Transportation|Light-Duty Vehicle|Fuel-Cell-Electric","million",0,0,0,0,0.00386049102377559,0.0584572017655864,0.102560223344574,0.149647986817854,0.191470706009761,0.241734161408083,0.289880676534618,0.328560147824254
